run_id,run_family,S,eta,T,rho,iteration,assignment,all_tied_optima,tie_count,objective_value,weights,regrets,clipped_regrets,pre_mixing_weights,next_weights,weight_entropy,effective_environments,effective_fraction
B5-diversity-s5-eta0p25-t5-rho0p5,B5-diversity,5,0.25,5,0.5,4,"[1,0,2,2]","[[1,0,2,2]]",1,0.2535819195262077,"[0.19563016764472896,0.1939314377636026,0.21015549273925976,0.1991098360501453,0.2011730658022634]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]",,,1.6090378121277449,4.997999898615492,0.9995999797230984
B5-diversity-s5-eta0p5-t3-rho0p1,B5-diversity,5,0.5,3,0.1,0,"[1,0,2,2]","[[1,0,2,2]]",1,0.25322744030904637,"[0.2,0.2,0.2,0.2,0.2]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.19070967670630076,0.18703753587621874,0.22148392437715472,0.19818378778210677,0.20258507525821903]","[0.1916387090356707,0.18833378228859687,0.21933553193943928,0.1983654090038961,0.20232656773239716]",1.6094379124341005,5.000000000000001,1.0000000000000002
B5-diversity-s5-eta0p5-t3-rho0p1,B5-diversity,5,0.5,3,0.1,1,"[1,0,2,2]","[[1,0,2,2]]",1,0.25390775327861137,"[0.1916387090356707,0.18833378228859687,0.21933553193943928,0.1983654090038961,0.20232656773239716]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.18214182565259315,0.17555399599556135,0.24210564797404874,0.19592406615752572,0.2042744642202711]","[0.18392764308733384,0.17799859639600524,0.23789508317664387,0.19633165954177317,0.203847017798244]",1.607987487745839,4.992753133346302,0.9985506266692605
B5-diversity-s5-eta0p5-t3-rho0p1,B5-diversity,5,0.5,3,0.1,2,"[1,0,2,2]","[[1,0,2,2]]",1,0.254519113887147,"[0.18392764308733384,0.17799859639600524,0.23789508317664387,0.19633165954177317,0.203847017798244]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]",,,1.6040636638503507,4.973200834272797,0.9946401668545594
B5-diversity-s5-eta0p5-t3-rho0p25,B5-diversity,5,0.5,3,0.25,0,"[1,0,2,2]","[[1,0,2,2]]",1,0.25322744030904637,"[0.2,0.2,0.2,0.2,0.2]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.19070967670630076,0.18703753587621874,0.22148392437715472,0.19818378778210677,0.20258507525821903]","[0.19303225752972558,0.19027815190716407,0.21611294328286607,0.1986378408365801,0.2019388064436643]",1.6094379124341005,5.000000000000001,1.0000000000000002
B5-diversity-s5-eta0p5-t3-rho0p25,B5-diversity,5,0.5,3,0.25,1,"[1,0,2,2]","[[1,0,2,2]]",1,0.25379436778368386,"[0.19303225752972558,0.19027815190716407,0.21611294328286607,0.1986378408365801,0.2019388064436643]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.1835659243825293,0.1774627236866361,0.23867802415106884,0.19629966403795135,0.20399366374181443]","[0.18767444328689697,0.18309704276497707,0.22900851811330164,0.19722474802846351,0.2029952478063608]",1.608428570919474,4.994955838495912,0.9989911676991824
B5-diversity-s5-eta0p5-t3-rho0p25,B5-diversity,5,0.5,3,0.25,2,"[1,0,2,2]","[[1,0,2,2]]",1,0.2542191542655869,"[0.18767444328689697,0.18309704276497707,0.22900851811330164,0.19722474802846351,0.2029952478063608]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]",,,1.6062642913377556,4.984157047579636,0.9968314095159272
B5-diversity-s5-eta0p5-t3-rho0p5,B5-diversity,5,0.5,3,0.5,0,"[1,0,2,2]","[[1,0,2,2]]",1,0.25322744030904637,"[0.2,0.2,0.2,0.2,0.2]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.19070967670630076,0.18703753587621874,0.22148392437715472,0.19818378778210677,0.20258507525821903]","[0.19535483835315037,0.19351876793810938,0.21074196218857738,0.1990918938910534,0.20129253762910954]",1.6094379124341005,5.000000000000001,1.0000000000000002
B5-diversity-s5-eta0p5-t3-rho0p5,B5-diversity,5,0.5,3,0.5,1,"[1,0,2,2]","[[1,0,2,2]]",1,0.2536053919588047,"[0.19535483835315037,0.19351876793810938,0.21074196218857738,0.1990918938910534,0.20129253762910954]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.1859428617536483,0.18064854647043183,0.2329570393712117,0.19692656765055186,0.20352498475415626]","[0.19297143087682417,0.19032427323521592,0.21647851968560586,0.19846328382527595,0.20176249237707813]",1.6089877004538826,4.997749446749943,0.9995498893499886
B5-diversity-s5-eta0p5-t3-rho0p5,B5-diversity,5,0.5,3,0.5,2,"[1,0,2,2]","[[1,0,2,2]]",1,0.25379435694171076,"[0.19297143087682417,0.19032427323521592,0.21647851968560586,0.19846328382527595,0.20176249237707813]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]",,,1.6084004161090835,4.994815208441085,0.9989630416882169
B5-diversity-s5-eta0p5-t5-rho0p1,B5-diversity,5,0.5,5,0.1,0,"[1,0,2,2]","[[1,0,2,2]]",1,0.25322744030904637,"[0.2,0.2,0.2,0.2,0.2]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.19070967670630076,0.18703753587621874,0.22148392437715472,0.19818378778210677,0.20258507525821903]","[0.1916387090356707,0.18833378228859687,0.21933553193943928,0.1983654090038961,0.20232656773239716]",1.6094379124341005,5.000000000000001,1.0000000000000002
B5-diversity-s5-eta0p5-t5-rho0p1,B5-diversity,5,0.5,5,0.1,1,"[1,0,2,2]","[[1,0,2,2]]",1,0.25390775327861137,"[0.1916387090356707,0.18833378228859687,0.21933553193943928,0.1983654090038961,0.20232656773239716]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.18214182565259315,0.17555399599556135,0.24210564797404874,0.19592406615752572,0.2042744642202711]","[0.18392764308733384,0.17799859639600524,0.23789508317664387,0.19633165954177317,0.203847017798244]",1.607987487745839,4.992753133346302,0.9985506266692605
B5-diversity-s5-eta0p5-t5-rho0p1,B5-diversity,5,0.5,5,0.1,2,"[1,0,2,2]","[[1,0,2,2]]",1,0.254519113887147,"[0.18392764308733384,0.17799859639600524,0.23789508317664387,0.19633165954177317,0.203847017798244]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.174281357386902,0.16541563182533045,0.2617935089767652,0.1933257307044464,0.20518377110655603]","[0.17685322164821182,0.16887406864279741,0.25561415807908866,0.19399315763400177,0.20466539399590045]",1.6040636638503507,4.973200834272797,0.9946401668545594
B5-diversity-s5-eta0p5-t5-rho0p1,B5-diversity,5,0.5,5,0.1,3,"[1,0,2,2]","[[1,0,2,2]]",1,0.255067047236276,"[0.17685322164821182,0.16887406864279741,0.25561415807908866,0.19399315763400177,0.20466539399590045]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.16710384776448953,0.15649212353173506,0.2804967668500308,0.19048258729678874,0.20542467455695584]","[0.1703934629880406,0.16084291117856153,0.2724470901650277,0.1914343285671099,0.20488220710126026]",1.5982387465221315,4.944316556491045,0.988863311298209
B5-diversity-s5-eta0p5-t5-rho0p1,B5-diversity,5,0.5,5,0.1,4,"[1,0,2,2]","[[1,0,2,2]]",1,0.2555570232795117,"[0.1703934629880406,0.16084291117856153,0.2724470901650277,0.1914343285671099,0.20488220710126026]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]",,,1.5909995698587376,4.908653018532249,0.9817306037064497
B5-diversity-s5-eta0p5-t5-rho0p25,B5-diversity,5,0.5,5,0.25,0,"[1,0,2,2]","[[1,0,2,2]]",1,0.25322744030904637,"[0.2,0.2,0.2,0.2,0.2]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.19070967670630076,0.18703753587621874,0.22148392437715472,0.19818378778210677,0.20258507525821903]","[0.19303225752972558,0.19027815190716407,0.21611294328286607,0.1986378408365801,0.2019388064436643]",1.6094379124341005,5.000000000000001,1.0000000000000002
B5-diversity-s5-eta0p5-t5-rho0p25,B5-diversity,5,0.5,5,0.25,1,"[1,0,2,2]","[[1,0,2,2]]",1,0.25379436778368386,"[0.19303225752972558,0.19027815190716407,0.21611294328286607,0.1986378408365801,0.2019388064436643]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.1835659243825293,0.1774627236866361,0.23867802415106884,0.19629966403795135,0.20399366374181443]","[0.18767444328689697,0.18309704276497707,0.22900851811330164,0.19722474802846351,0.2029952478063608]",1.608428570919474,4.994955838495912,0.9989911676991824
B5-diversity-s5-eta0p5-t5-rho0p25,B5-diversity,5,0.5,5,0.25,2,"[1,0,2,2]","[[1,0,2,2]]",1,0.2542191542655869,"[0.18767444328689697,0.18309704276497707,0.22900851811330164,0.19722474802846351,0.2029952478063608]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.17809325472510304,0.17040396936273394,0.25238494843218867,0.19449083424502028,0.20462699323495415]","[0.1835699410438273,0.17780297702205045,0.23928871132414148,0.19586812568376522,0.20347024492621563]",1.6062642913377556,4.984157047579636,0.9968314095159272
B5-diversity-s5-eta0p5-t5-rho0p25,B5-diversity,5,0.5,5,0.25,3,"[1,0,2,2]","[[1,0,2,2]]",1,0.25453706336224624,"[0.1835699410438273,0.17780297702205045,0.23928871132414148,0.19586812568376522,0.20347024492621563]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.17391159554698465,0.16520456420580562,0.26328048055345527,0.19283512034880976,0.2047682393449447]","[0.1804336966602385,0.1739034231543542,0.24746036041509145,0.1946263402616073,0.20357617950870854]",1.6037622596064263,4.9717021163067825,0.9943404232613565
B5-diversity-s5-eta0p5-t5-rho0p25,B5-diversity,5,0.5,5,0.25,4,"[1,0,2,2]","[[1,0,2,2]]",1,0.25477496263430877,"[0.1804336966602385,0.1739034231543542,0.24746036041509145,0.1946263402616073,0.20357617950870854]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]",,,1.601329344348513,4.959621088387841,0.9919242176775682
B5-diversity-s5-eta0p5-t5-rho0p5,B5-diversity,5,0.5,5,0.5,0,"[1,0,2,2]","[[1,0,2,2]]",1,0.25322744030904637,"[0.2,0.2,0.2,0.2,0.2]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.19070967670630076,0.18703753587621874,0.22148392437715472,0.19818378778210677,0.20258507525821903]","[0.19535483835315037,0.19351876793810938,0.21074196218857738,0.1990918938910534,0.20129253762910954]",1.6094379124341005,5.000000000000001,1.0000000000000002
B5-diversity-s5-eta0p5-t5-rho0p5,B5-diversity,5,0.5,5,0.5,1,"[1,0,2,2]","[[1,0,2,2]]",1,0.2536053919588047,"[0.19535483835315037,0.19351876793810938,0.21074196218857738,0.1990918938910534,0.20129253762910954]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.1859428617536483,0.18064854647043183,0.2329570393712117,0.19692656765055186,0.20352498475415626]","[0.19297143087682417,0.19032427323521592,0.21647851968560586,0.19846328382527595,0.20176249237707813]",1.6089877004538826,4.997749446749943,0.9995498893499886
B5-diversity-s5-eta0p5-t5-rho0p5,B5-diversity,5,0.5,5,0.5,2,"[1,0,2,2]","[[1,0,2,2]]",1,0.25379435694171076,"[0.19297143087682417,0.19032427323521592,0.21647851968560586,0.19846328382527595,0.20176249237707813]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.18350105106416809,0.17749893901243488,0.2390726131515304,0.1961196487352366,0.20380774803663007]","[0.19175052553208405,0.18874946950621746,0.2195363065757652,0.19805982436761832,0.20190387401831505]",1.6084004161090835,4.994815208441085,0.9989630416882169
B5-diversity-s5-eta0p5-t5-rho0p5,B5-diversity,5,0.5,5,0.5,3,"[1,0,2,2]","[[1,0,2,2]]",1,0.2538889226918821,"[0.19175052553208405,0.18874946950621746,0.2195363065757652,0.19805982436761832,0.20190387401831505]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.18225050918178698,0.17594380077555438,0.24233046796380722,0.19562482740152654,0.20385039467732488]","[0.1911252545908935,0.1879719003877772,0.22116523398190363,0.19781241370076327,0.20192519733866243]",1.607999838537944,4.992814798183087,0.9985629596366173
B5-diversity-s5-eta0p5-t5-rho0p5,B5-diversity,5,0.5,5,0.5,4,"[1,0,2,2]","[[1,0,2,2]]",1,0.2539363566155963,"[0.1911252545908935,0.1879719003877772,0.22116523398190363,0.19781241370076327,0.20192519733866243]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]",,,1.6077652432731864,4.991643644852506,0.9983287289705013
B5-diversity-s5-eta1-t3-rho0p1,B5-diversity,5,1.0,3,0.1,0,"[1,0,2,2]","[[1,0,2,2]]",1,0.25322744030904637,"[0.2,0.2,0.2,0.2,0.2]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.18119328481651742,0.17428266127566175,0.2443886646627497,0.19567389394682294,0.20446149529824817]","[0.18307395633486567,0.1768543951480956,0.23994979819647472,0.19610650455214068,0.20401534576842334]",1.6094379124341005,5.000000000000001,1.0000000000000002
B5-diversity-s5-eta1-t3-rho0p1,B5-diversity,5,1.0,3,0.1,1,"[1,0,2,2]","[[1,0,2,2]]",1,0.2545867971952634,"[0.18307395633486567,0.1768543951480956,0.23994979819647472,0.19610650455214068,0.20401534576842334]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.1636321165741968,0.15204422278209048,0.28926862426517935,0.1892887351051391,0.20576630127339415]","[0.16726890491677715,0.15683980050388147,0.28034176183866144,0.1903598615946252,0.20518967114605474]",1.603480189279333,4.9702999444294615,0.9940599888858923
B5-diversity-s5-eta1-t3-rho0p1,B5-diversity,5,1.0,3,0.1,2,"[1,0,2,2]","[[1,0,2,2]]",1,0.2557981795526928,"[0.16726890491677715,0.15683980050388147,0.28034176183866144,0.1903598615946252,0.20518967114605474]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]",,,1.5869362520478263,4.888748068749752,0.9777496137499504
B5-diversity-s5-eta1-t3-rho0p25,B5-diversity,5,1.0,3,0.25,0,"[1,0,2,2]","[[1,0,2,2]]",1,0.25322744030904637,"[0.2,0.2,0.2,0.2,0.2]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.18119328481651742,0.17428266127566175,0.2443886646627497,0.19567389394682294,0.20446149529824817]","[0.18589496361238805,0.1807119959567463,0.23329149849706227,0.19675542046011718,0.20334612147368614]",1.6094379124341005,5.000000000000001,1.0000000000000002
B5-diversity-s5-eta1-t3-rho0p25,B5-diversity,5,1.0,3,0.25,1,"[1,0,2,2]","[[1,0,2,2]]",1,0.2543602377142272,"[0.18589496361238805,0.1807119959567463,0.23329149849706227,0.19675542046011718,0.20334612147368614]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.1665261589889205,0.1557090691835116,0.2818725043221161,0.1903409954250447,0.20555127208040708]","[0.17489461924169036,0.1667818018876337,0.2614043782415871,0.19275574656878353,0.20416345406030528]",1.605283900099684,4.979273018202018,0.9958546036404036
B5-diversity-s5-eta1-t3-rho0p25,B5-diversity,5,1.0,3,0.25,2,"[1,0,2,2]","[[1,0,2,2]]",1,0.25520336202580396,"[0.17489461924169036,0.1667818018876337,0.2614043782415871,0.19275574656878353,0.20416345406030528]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]",,,1.5961035443295264,4.933770703709305,0.986754140741861
B5-diversity-s5-eta1-t3-rho0p5,B5-diversity,5,1.0,3,0.5,0,"[1,0,2,2]","[[1,0,2,2]]",1,0.25322744030904637,"[0.2,0.2,0.2,0.2,0.2]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.18119328481651742,0.17428266127566175,0.2443886646627497,0.19567389394682294,0.20446149529824817]","[0.19059664240825872,0.1871413306378309,0.22219433233137487,0.19783694697341148,0.20223074764912408]",1.6094379124341005,5.000000000000001,1.0000000000000002
B5-diversity-s5-eta1-t3-rho0p5,B5-diversity,5,1.0,3,0.5,1,"[1,0,2,2]","[[1,0,2,2]]",1,0.253982638579167,"[0.19059664240825872,0.1871413306378309,0.22219433233137487,0.19783694697341148,0.20223074764912408]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.17137851652942115,0.1618538115619367,0.269471643092998,0.19210528998820897,0.20519073882743516]","[0.18568925826471058,0.18092690578096837,0.234735821546499,0.1960526449941045,0.20259536941371759]",1.6075783648167397,4.990710901350571,0.9981421802701143
B5-diversity-s5-eta1-t3-rho0p5,B5-diversity,5,1.0,3,0.5,2,"[1,0,2,2]","[[1,0,2,2]]",1,0.25435876633828447,"[0.18568925826471058,0.18092690578096837,0.234735821546499,0.1960526449941045,0.20259536941371759]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]","[0.03888586216289861,0.0,0.33808137470709426,0.11577099592593551,0.1597011994567267]",,,1.6050618804713421,4.978167644568966,0.9956335289137932
